澎湖縣,馬公市,7號旅店,澎湖縣馬公市鎖港里387-3號,06-9953223
澎湖縣,馬公市,全家澎湖馬公店,澎湖縣馬公市重慶街61號,06-9276458
澎湖縣,馬公市,掌上明珠,澎湖縣馬公市長安里民族路39、41號,06-9272323
澎湖縣,馬公市,某個角落,澎湖縣馬公市中正路29號,06-9277380
澎湖縣,馬公市,沿著菊島旅行人文慢空間,澎湖縣馬公市中興路44號1樓,06-9260302
澎湖縣,湖西鄉,及林春咖啡館,澎湖縣湖西鄉林投村1號之3,06-9923639
澎湖縣,湖西鄉,白灣景觀餐廳,澎湖縣湖西鄉林投村26-9號,06-9920036
澎湖縣,湖西鄉,全家澎湖湖西店,澎湖縣湖西鄉湖西村65號,06-9923338
澎湖縣,湖西鄉,夢砌民宿,澎湖縣湖西鄉隘門村60號之1,06-9213328
澎湖縣,白沙鄉,隆成商行,澎湖縣白沙鄉講美村123-4號,06-9931133
澎湖縣,西嶼鄉,7-11漁翁門市,澎湖縣西嶼鄉外垵村113號,06-9981838
澎湖縣,西嶼鄉,星月灣田媽媽海田料理餐廳,澎湖縣西嶼鄉大池村131號,06-9984159
澎湖縣,望安鄉,全家澎湖望安店,澎湖縣望安鄉東安村2-13號,06-9991998
澎湖縣,七美鄉,全家澎湖七美店,澎湖縣七美鄉南港村26-17號,06-9971863
澎湖縣,馬公市,光明派出所,澎湖縣馬公市新生路201號,06-9272542
澎湖縣,馬公市,啟明派出所,澎湖縣馬公市啟明里仁愛路16號,06-9272541
澎湖縣,馬公市,文澳派出所,澎湖縣馬公市東文里5號,06-9214622
澎湖縣,馬公市,東衛派出所,澎湖縣馬公市東衛里12號,06-9211318
澎湖縣,馬公市,鎖港派出所,澎湖縣馬公市鎖港里1481號,06-9951024
澎湖縣,馬公市,虎井派出所,澎湖縣馬公市虎井里75-2號,06-9291112
澎湖縣,馬公市,桶盤駐在所,澎湖縣馬公市桶盤里1-8號,06-9291270
澎湖縣,湖西鄉,沙港派出所,澎湖縣湖西鄉沙港村138號,06-9210779
澎湖縣,湖西鄉,隘門派出所,澎湖縣湖西鄉隘門村1號,06-9210780
澎湖縣,湖西鄉,西溪派出所,澎湖縣湖西鄉西溪村126-1號,06-9921397
澎湖縣,湖西鄉,湖西分駐所,澎湖縣湖西鄉湖西村77號,06-9921022
澎湖縣,湖西鄉,龍門派出所,澎湖縣湖西鄉龍門村119-64號,06-9921434
澎湖縣,白沙鄉,白沙派出所,澎湖縣白沙鄉赤崁村135號,06-9931071
澎湖縣,白沙鄉,講美派出所,澎湖縣白沙鄉講美村103號,06-9931501
澎湖縣,白沙鄉,通梁派出所,澎湖縣白沙鄉通梁村149號,06-9931484
澎湖縣,白沙鄉,吉貝派出所,澎湖縣白沙鄉吉貝村7鄰1號,06-9911165
澎湖縣,白沙鄉,鳥嶼駐在所,澎湖縣白沙鄉鳥嶼村211號,06-9916170
澎湖縣,白沙鄉,員貝駐在所,澎湖縣白沙鄉員貝村65號,06-9932754
澎湖縣,白沙鄉,大倉駐在所,澎湖縣白沙鄉大倉村65號,06-9932790
澎湖縣,西嶼鄉,西嶼分駐所,澎湖縣西嶼鄉池東村214號,06-9981155
澎湖縣,西嶼鄉,竹灣派出所,澎湖縣西嶼鄉合界村1之9號,06-9981701
澎湖縣,西嶼鄉,外垵派出所,澎湖縣西嶼鄉外垵村12號,06-9981702
澎湖縣,望安鄉,東垵派出所,澎湖縣望安鄉東安村57號,06-9991343
澎湖縣,望安鄉,水垵派出所,澎湖縣望安鄉水垵村40號,06-9991345
澎湖縣,望安鄉,將軍派出所,澎湖縣望安鄉將軍村160號,06-9902112
澎湖縣,望安鄉,嶼坪派出所,澎湖縣望安鄉東嶼坪村45號,06-9991527
澎湖縣,望安鄉,花嶼派出所,澎湖縣望安鄉花嶼村45-1號,06-9991742
澎湖縣,望安鄉,雙吉派出所,澎湖縣望安鄉東吉村1-183號,06-9991119
澎湖縣,七美鄉,七美分駐所,澎湖縣七美鄉平和村104號,06-9971001
金門縣,金城鎮,金城派出所,金門縣金城鎮北門里民生路45巷1號,082-325539
金門縣,金寧鄉,金寧分駐所,金門縣金寧鄉盤山村仁愛新村2號,082-325520
金門縣,列嶼鄉,烈嶼分駐所,金門縣烈嶼鄉林湖村西路37號,082-362110
金門縣,金湖鎮,金湖派出所,金門縣金湖鎮黃海路90之3號,082-332559
金門縣,金沙鎮,金沙分駐所,金門縣金沙鎮汶沙里成功路1號,082-352260
金門縣,烏坵鄉,烏坵駐在所,金門縣烏坵鄉大坵村1之1號,082-666112
金門縣,金城鎮,海福飯店,金門縣金城鎮民權路85號,082-322538
